catalog_release,gene_set_id,gene_set_size,phenotype,definition,gene_symbol,ensembl_gene_id,evidence,effect_direction,effect_beta,p_value,source_id,source_title,source_release,source_url,source_retrieved_date,source_usage_note,membership_notes
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EEF2,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EFEMP2,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EFL1,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EFNB1,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EFTUD2,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EGR2,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EHMT1,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EIF2AK1,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EIF2AK2,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EIF2AK3,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EIF2B4,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EIF2B5,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EIF2S3,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EIF3A,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EIF3B,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EIF3F,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EIF4A2,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EIF4A3,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EIF5A,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,ELAC2,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,ELFN1,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,ELMO2,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,ELN,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,ELOVL4,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,ELP2,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EMC1,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EMC10,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EMG1,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EMX2,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,ENPP1,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,ENTPD1,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EOGT,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EOMES,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EP300,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EPB41L1,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EPB41L3,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EPCAM,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EPG5,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EPHB4,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EPRS1,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,ERBB3,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,ERCC1,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,ERCC2,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,ERCC3,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,ERCC4,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,ERCC5,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,ERCC6,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,ERCC6L2,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,ERCC8,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,ERF,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,ERI1,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,ERLIN2,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,ERMARD,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,ESAM,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,ESCO2,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,ETFA,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,ETFB,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,ETFDH,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,ETHE1,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EVC,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EVC2,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EXOSC2,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EXOSC3,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EXOSC8,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EXOSC9,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EXPH5,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EXT1,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EXT2,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EXTL3,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EYA1,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EZH1,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,EZH2,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,FAH,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,FAM111A,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,FAM149B1,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
2026-08-29,legacy_ddg2p_all,2530,Developmental disorder,Exact legacy DDG2P all-gene list,FAM161A,.,.,.,.,.,ddg2p_2025_12_28_legacy,DDG2P export used by the legacy pipeline,2025-12-28,https://www.ebi.ac.uk/gene2phenotype/,2026-08-29,.,Exact historical pipeline artifact
